promo_id,transaction_id,product_id,store_id,date,discount_pct,promo_type
PRM0019740,TXN00098623,P027,S005,2024-10-30,0.19,Festival
PRM0019741,TXN00098625,P027,S005,2024-11-01,0.36,Festival
PRM0019742,TXN00098626,P027,S005,2024-11-02,0.12,Seasonal
PRM0019743,TXN00098630,P027,S005,2024-11-06,0.28,Clearance
PRM0019744,TXN00098633,P027,S005,2024-11-09,0.21,Seasonal
PRM0019745,TXN00098634,P027,S005,2024-11-10,0.07,Clearance
PRM0019746,TXN00098636,P027,S005,2024-11-12,0.21,Festival
PRM0019747,TXN00098642,P027,S005,2024-11-18,0.06,Flash Sale
PRM0019748,TXN00098647,P027,S005,2024-11-23,0.18,Flash Sale
PRM0019749,TXN00098649,P027,S005,2024-11-25,0.07,Festival
PRM0019750,TXN00098651,P027,S005,2024-11-27,0.14,Festival
PRM0019751,TXN00098663,P027,S005,2024-12-09,0.33,Seasonal
PRM0019752,TXN00098664,P027,S005,2024-12-10,0.13,Clearance
PRM0019753,TXN00098665,P027,S005,2024-12-11,0.33,Seasonal
PRM0019754,TXN00098667,P027,S005,2024-12-13,0.17,Seasonal
PRM0019755,TXN00098670,P027,S005,2024-12-16,0.05,Clearance
PRM0019756,TXN00098679,P027,S005,2024-12-25,0.32,Clearance
PRM0019757,TXN00098681,P027,S005,2024-12-27,0.14,Seasonal
PRM0019758,TXN00098685,P027,S005,2024-12-31,0.13,Festival
PRM0019759,TXN00098692,P028,S001,2023-01-07,0.33,Festival
PRM0019760,TXN00098694,P028,S001,2023-01-09,0.1,Clearance
PRM0019761,TXN00098698,P028,S001,2023-01-13,0.06,Seasonal
PRM0019762,TXN00098702,P028,S001,2023-01-17,0.36,Festival
PRM0019763,TXN00098713,P028,S001,2023-01-28,0.15,Flash Sale
PRM0019764,TXN00098714,P028,S001,2023-01-29,0.1,Seasonal
PRM0019765,TXN00098719,P028,S001,2023-02-03,0.09,Flash Sale
PRM0019766,TXN00098720,P028,S001,2023-02-04,0.39,Flash Sale
PRM0019767,TXN00098727,P028,S001,2023-02-11,0.08,Flash Sale
PRM0019768,TXN00098728,P028,S001,2023-02-12,0.07,Flash Sale
PRM0019769,TXN00098731,P028,S001,2023-02-15,0.26,Festival
PRM0019770,TXN00098732,P028,S001,2023-02-16,0.29,Flash Sale
PRM0019771,TXN00098742,P028,S001,2023-02-26,0.38,Seasonal
PRM0019772,TXN00098752,P028,S001,2023-03-08,0.14,Flash Sale
PRM0019773,TXN00098767,P028,S001,2023-03-23,0.12,Clearance
PRM0019774,TXN00098768,P028,S001,2023-03-24,0.09,Flash Sale
PRM0019775,TXN00098769,P028,S001,2023-03-25,0.27,Clearance
PRM0019776,TXN00098783,P028,S001,2023-04-08,0.06,Flash Sale
PRM0019777,TXN00098790,P028,S001,2023-04-15,0.05,Clearance
PRM0019778,TXN00098800,P028,S001,2023-04-25,0.23,Clearance
PRM0019779,TXN00098801,P028,S001,2023-04-26,0.09,Flash Sale
PRM0019780,TXN00098808,P028,S001,2023-05-03,0.38,Seasonal
PRM0019781,TXN00098812,P028,S001,2023-05-07,0.05,Festival
PRM0019782,TXN00098821,P028,S001,2023-05-16,0.36,Seasonal
PRM0019783,TXN00098822,P028,S001,2023-05-17,0.16,Festival
PRM0019784,TXN00098826,P028,S001,2023-05-21,0.36,Flash Sale
PRM0019785,TXN00098827,P028,S001,2023-05-22,0.34,Flash Sale
PRM0019786,TXN00098829,P028,S001,2023-05-24,0.1,Flash Sale
PRM0019787,TXN00098831,P028,S001,2023-05-26,0.26,Festival
PRM0019788,TXN00098835,P028,S001,2023-05-30,0.13,Festival
PRM0019789,TXN00098838,P028,S001,2023-06-02,0.4,Flash Sale
PRM0019790,TXN00098844,P028,S001,2023-06-08,0.07,Flash Sale
PRM0019791,TXN00098845,P028,S001,2023-06-09,0.38,Seasonal
PRM0019792,TXN00098848,P028,S001,2023-06-12,0.11,Flash Sale
PRM0019793,TXN00098850,P028,S001,2023-06-14,0.24,Clearance
PRM0019794,TXN00098858,P028,S001,2023-06-22,0.23,Flash Sale
PRM0019795,TXN00098861,P028,S001,2023-06-25,0.17,Flash Sale
PRM0019796,TXN00098872,P028,S001,2023-07-06,0.37,Clearance
PRM0019797,TXN00098876,P028,S001,2023-07-10,0.06,Clearance
PRM0019798,TXN00098878,P028,S001,2023-07-12,0.09,Flash Sale
PRM0019799,TXN00098880,P028,S001,2023-07-14,0.19,Clearance
PRM0019800,TXN00098889,P028,S001,2023-07-23,0.29,Clearance
PRM0019801,TXN00098892,P028,S001,2023-07-26,0.17,Festival
PRM0019802,TXN00098899,P028,S001,2023-08-02,0.27,Clearance
PRM0019803,TXN00098901,P028,S001,2023-08-04,0.22,Seasonal
PRM0019804,TXN00098909,P028,S001,2023-08-12,0.18,Festival
PRM0019805,TXN00098930,P028,S001,2023-09-02,0.39,Flash Sale
PRM0019806,TXN00098937,P028,S001,2023-09-09,0.25,Flash Sale
PRM0019807,TXN00098939,P028,S001,2023-09-11,0.19,Seasonal
PRM0019808,TXN00098946,P028,S001,2023-09-18,0.22,Flash Sale
PRM0019809,TXN00098951,P028,S001,2023-09-23,0.2,Festival
PRM0019810,TXN00098957,P028,S001,2023-09-29,0.13,Flash Sale
PRM0019811,TXN00098964,P028,S001,2023-10-06,0.08,Clearance
PRM0019812,TXN00098966,P028,S001,2023-10-08,0.33,Festival
PRM0019813,TXN00098974,P028,S001,2023-10-16,0.34,Festival
PRM0019814,TXN00098987,P028,S001,2023-10-29,0.28,Festival
PRM0019815,TXN00098989,P028,S001,2023-10-31,0.31,Seasonal
PRM0019816,TXN00098992,P028,S001,2023-11-03,0.1,Seasonal
PRM0019817,TXN00098995,P028,S001,2023-11-06,0.07,Seasonal
PRM0019818,TXN00098997,P028,S001,2023-11-08,0.2,Seasonal
PRM0019819,TXN00098998,P028,S001,2023-11-09,0.32,Festival
PRM0019820,TXN00098999,P028,S001,2023-11-10,0.14,Clearance
PRM0019821,TXN00099007,P028,S001,2023-11-18,0.29,Clearance
PRM0019822,TXN00099010,P028,S001,2023-11-21,0.24,Clearance
PRM0019823,TXN00099017,P028,S001,2023-11-28,0.31,Seasonal
PRM0019824,TXN00099019,P028,S001,2023-11-30,0.05,Seasonal
PRM0019825,TXN00099023,P028,S001,2023-12-04,0.19,Clearance
PRM0019826,TXN00099030,P028,S001,2023-12-11,0.14,Festival
PRM0019827,TXN00099031,P028,S001,2023-12-12,0.36,Flash Sale
PRM0019828,TXN00099033,P028,S001,2023-12-14,0.2,Clearance
PRM0019829,TXN00099034,P028,S001,2023-12-15,0.05,Seasonal
PRM0019830,TXN00099037,P028,S001,2023-12-18,0.25,Festival
PRM0019831,TXN00099051,P028,S001,2024-01-01,0.21,Seasonal
PRM0019832,TXN00099052,P028,S001,2024-01-02,0.32,Flash Sale
PRM0019833,TXN00099060,P028,S001,2024-01-10,0.11,Clearance
PRM0019834,TXN00099065,P028,S001,2024-01-15,0.24,Festival
PRM0019835,TXN00099072,P028,S001,2024-01-22,0.2,Festival
PRM0019836,TXN00099077,P028,S001,2024-01-27,0.29,Flash Sale
PRM0019837,TXN00099083,P028,S001,2024-02-02,0.3,Festival
PRM0019838,TXN00099086,P028,S001,2024-02-05,0.17,Clearance
PRM0019839,TXN00099088,P028,S001,2024-02-07,0.07,Flash Sale
PRM0019840,TXN00099099,P028,S001,2024-02-18,0.21,Festival
PRM0019841,TXN00099102,P028,S001,2024-02-21,0.06,Seasonal
PRM0019842,TXN00099107,P028,S001,2024-02-26,0.3,Festival
PRM0019843,TXN00099109,P028,S001,2024-02-28,0.22,Seasonal
PRM0019844,TXN00099130,P028,S001,2024-03-20,0.28,Clearance
PRM0019845,TXN00099132,P028,S001,2024-03-22,0.23,Seasonal
PRM0019846,TXN00099135,P028,S001,2024-03-25,0.2,Seasonal
PRM0019847,TXN00099142,P028,S001,2024-04-01,0.21,Flash Sale
PRM0019848,TXN00099150,P028,S001,2024-04-09,0.06,Seasonal
PRM0019849,TXN00099152,P028,S001,2024-04-11,0.25,Flash Sale
PRM0019850,TXN00099160,P028,S001,2024-04-19,0.35,Seasonal
PRM0019851,TXN00099162,P028,S001,2024-04-21,0.31,Flash Sale
PRM0019852,TXN00099165,P028,S001,2024-04-24,0.23,Festival
PRM0019853,TXN00099171,P028,S001,2024-04-30,0.25,Festival
PRM0019854,TXN00099176,P028,S001,2024-05-05,0.31,Festival
PRM0019855,TXN00099177,P028,S001,2024-05-06,0.27,Flash Sale
PRM0019856,TXN00099181,P028,S001,2024-05-10,0.37,Seasonal
PRM0019857,TXN00099187,P028,S001,2024-05-16,0.11,Flash Sale
PRM0019858,TXN00099188,P028,S001,2024-05-17,0.28,Clearance
PRM0019859,TXN00099189,P028,S001,2024-05-18,0.34,Clearance
PRM0019860,TXN00099190,P028,S001,2024-05-19,0.3,Festival
PRM0019861,TXN00099204,P028,S001,2024-06-02,0.35,Festival
PRM0019862,TXN00099209,P028,S001,2024-06-07,0.08,Festival
PRM0019863,TXN00099211,P028,S001,2024-06-09,0.24,Clearance
PRM0019864,TXN00099212,P028,S001,2024-06-10,0.21,Flash Sale
PRM0019865,TXN00099219,P028,S001,2024-06-17,0.18,Festival
PRM0019866,TXN00099223,P028,S001,2024-06-21,0.06,Seasonal
PRM0019867,TXN00099239,P028,S001,2024-07-07,0.09,Flash Sale
PRM0019868,TXN00099241,P028,S001,2024-07-09,0.19,Seasonal
PRM0019869,TXN00099245,P028,S001,2024-07-13,0.31,Clearance
PRM0019870,TXN00099249,P028,S001,2024-07-17,0.25,Seasonal
PRM0019871,TXN00099250,P028,S001,2024-07-18,0.25,Festival
PRM0019872,TXN00099258,P028,S001,2024-07-26,0.25,Flash Sale
PRM0019873,TXN00099264,P028,S001,2024-08-01,0.11,Seasonal
PRM0019874,TXN00099268,P028,S001,2024-08-05,0.1,Clearance
PRM0019875,TXN00099270,P028,S001,2024-08-07,0.1,Clearance
PRM0019876,TXN00099275,P028,S001,2024-08-12,0.1,Clearance
PRM0019877,TXN00099276,P028,S001,2024-08-13,0.16,Festival
PRM0019878,TXN00099278,P028,S001,2024-08-15,0.1,Flash Sale
PRM0019879,TXN00099293,P028,S001,2024-08-30,0.29,Clearance
PRM0019880,TXN00099306,P028,S001,2024-09-12,0.23,Flash Sale
PRM0019881,TXN00099308,P028,S001,2024-09-14,0.14,Clearance
PRM0019882,TXN00099312,P028,S001,2024-09-18,0.31,Seasonal
PRM0019883,TXN00099315,P028,S001,2024-09-21,0.06,Seasonal
PRM0019884,TXN00099323,P028,S001,2024-09-29,0.06,Flash Sale
PRM0019885,TXN00099325,P028,S001,2024-10-01,0.09,Seasonal
PRM0019886,TXN00099328,P028,S001,2024-10-04,0.27,Seasonal
PRM0019887,TXN00099329,P028,S001,2024-10-05,0.29,Seasonal
PRM0019888,TXN00099336,P028,S001,2024-10-12,0.28,Flash Sale
PRM0019889,TXN00099342,P028,S001,2024-10-18,0.32,Clearance
PRM0019890,TXN00099344,P028,S001,2024-10-20,0.17,Festival
PRM0019891,TXN00099345,P028,S001,2024-10-21,0.16,Flash Sale
PRM0019892,TXN00099351,P028,S001,2024-10-27,0.15,Flash Sale
PRM0019893,TXN00099356,P028,S001,2024-11-01,0.24,Festival
PRM0019894,TXN00099364,P028,S001,2024-11-09,0.38,Festival
PRM0019895,TXN00099371,P028,S001,2024-11-16,0.11,Flash Sale
PRM0019896,TXN00099378,P028,S001,2024-11-23,0.23,Clearance
PRM0019897,TXN00099381,P028,S001,2024-11-26,0.28,Festival
PRM0019898,TXN00099385,P028,S001,2024-11-30,0.09,Clearance
PRM0019899,TXN00099389,P028,S001,2024-12-04,0.08,Flash Sale
PRM0019900,TXN00099390,P028,S001,2024-12-05,0.33,Seasonal
PRM0019901,TXN00099398,P028,S001,2024-12-13,0.18,Seasonal
PRM0019902,TXN00099399,P028,S001,2024-12-14,0.38,Clearance
PRM0019903,TXN00099400,P028,S001,2024-12-15,0.21,Seasonal
PRM0019904,TXN00099401,P028,S001,2024-12-16,0.1,Flash Sale
PRM0019905,TXN00099405,P028,S001,2024-12-20,0.06,Clearance
PRM0019906,TXN00099408,P028,S001,2024-12-23,0.35,Flash Sale
PRM0019907,TXN00099421,P028,S002,2023-01-05,0.3,Seasonal
PRM0019908,TXN00099422,P028,S002,2023-01-06,0.28,Clearance
PRM0019909,TXN00099424,P028,S002,2023-01-08,0.21,Clearance
PRM0019910,TXN00099425,P028,S002,2023-01-09,0.29,Seasonal
PRM0019911,TXN00099426,P028,S002,2023-01-10,0.17,Seasonal
PRM0019912,TXN00099433,P028,S002,2023-01-17,0.15,Flash Sale
PRM0019913,TXN00099438,P028,S002,2023-01-22,0.08,Clearance
PRM0019914,TXN00099442,P028,S002,2023-01-26,0.37,Seasonal
PRM0019915,TXN00099443,P028,S002,2023-01-27,0.39,Festival
PRM0019916,TXN00099445,P028,S002,2023-01-29,0.26,Flash Sale
PRM0019917,TXN00099451,P028,S002,2023-02-04,0.36,Flash Sale
PRM0019918,TXN00099463,P028,S002,2023-02-16,0.11,Flash Sale
PRM0019919,TXN00099464,P028,S002,2023-02-17,0.22,Flash Sale
PRM0019920,TXN00099474,P028,S002,2023-02-27,0.11,Flash Sale
PRM0019921,TXN00099475,P028,S002,2023-02-28,0.18,Seasonal
PRM0019922,TXN00099480,P028,S002,2023-03-05,0.35,Seasonal
PRM0019923,TXN00099486,P028,S002,2023-03-11,0.27,Clearance
PRM0019924,TXN00099496,P028,S002,2023-03-21,0.14,Flash Sale
PRM0019925,TXN00099503,P028,S002,2023-03-28,0.33,Flash Sale
PRM0019926,TXN00099510,P028,S002,2023-04-04,0.13,Clearance
PRM0019927,TXN00099511,P028,S002,2023-04-05,0.12,Clearance
PRM0019928,TXN00099518,P028,S002,2023-04-12,0.21,Clearance
PRM0019929,TXN00099525,P028,S002,2023-04-19,0.36,Festival
PRM0019930,TXN00099526,P028,S002,2023-04-20,0.3,Flash Sale
PRM0019931,TXN00099530,P028,S002,2023-04-24,0.08,Seasonal
PRM0019932,TXN00099532,P028,S002,2023-04-26,0.13,Seasonal
PRM0019933,TXN00099533,P028,S002,2023-04-27,0.15,Clearance
PRM0019934,TXN00099536,P028,S002,2023-04-30,0.24,Seasonal
PRM0019935,TXN00099540,P028,S002,2023-05-04,0.38,Seasonal
PRM0019936,TXN00099550,P028,S002,2023-05-14,0.18,Festival
PRM0019937,TXN00099551,P028,S002,2023-05-15,0.24,Flash Sale
PRM0019938,TXN00099554,P028,S002,2023-05-18,0.36,Flash Sale
PRM0019939,TXN00099561,P028,S002,2023-05-25,0.38,Festival
PRM0019940,TXN00099563,P028,S002,2023-05-27,0.21,Festival
PRM0019941,TXN00099582,P028,S002,2023-06-15,0.37,Seasonal
PRM0019942,TXN00099583,P028,S002,2023-06-16,0.16,Clearance
PRM0019943,TXN00099593,P028,S002,2023-06-26,0.21,Flash Sale
PRM0019944,TXN00099597,P028,S002,2023-06-30,0.07,Flash Sale
PRM0019945,TXN00099603,P028,S002,2023-07-06,0.21,Flash Sale
PRM0019946,TXN00099608,P028,S002,2023-07-11,0.27,Flash Sale
PRM0019947,TXN00099611,P028,S002,2023-07-14,0.09,Flash Sale
PRM0019948,TXN00099613,P028,S002,2023-07-16,0.17,Flash Sale
PRM0019949,TXN00099617,P028,S002,2023-07-20,0.38,Clearance
PRM0019950,TXN00099627,P028,S002,2023-07-30,0.29,Festival
PRM0019951,TXN00099629,P028,S002,2023-08-01,0.16,Festival
PRM0019952,TXN00099633,P028,S002,2023-08-05,0.26,Festival
PRM0019953,TXN00099634,P028,S002,2023-08-06,0.08,Festival
PRM0019954,TXN00099636,P028,S002,2023-08-08,0.24,Clearance
PRM0019955,TXN00099641,P028,S002,2023-08-13,0.06,Flash Sale
PRM0019956,TXN00099649,P028,S002,2023-08-21,0.3,Flash Sale
PRM0019957,TXN00099653,P028,S002,2023-08-25,0.34,Festival
PRM0019958,TXN00099658,P028,S002,2023-08-30,0.07,Clearance
PRM0019959,TXN00099659,P028,S002,2023-08-31,0.31,Seasonal
PRM0019960,TXN00099663,P028,S002,2023-09-04,0.14,Festival
PRM0019961,TXN00099670,P028,S002,2023-09-11,0.29,Clearance
PRM0019962,TXN00099672,P028,S002,2023-09-13,0.35,Clearance
PRM0019963,TXN00099689,P028,S002,2023-09-30,0.36,Flash Sale
PRM0019964,TXN00099703,P028,S002,2023-10-14,0.31,Clearance
PRM0019965,TXN00099708,P028,S002,2023-10-19,0.24,Flash Sale
PRM0019966,TXN00099710,P028,S002,2023-10-21,0.4,Clearance
PRM0019967,TXN00099722,P028,S002,2023-11-02,0.3,Clearance
PRM0019968,TXN00099732,P028,S002,2023-11-12,0.07,Flash Sale
PRM0019969,TXN00099733,P028,S002,2023-11-13,0.38,Seasonal
PRM0019970,TXN00099739,P028,S002,2023-11-19,0.19,Flash Sale
PRM0019971,TXN00099741,P028,S002,2023-11-21,0.13,Clearance
PRM0019972,TXN00099745,P028,S002,2023-11-25,0.11,Seasonal
PRM0019973,TXN00099753,P028,S002,2023-12-03,0.23,Clearance
PRM0019974,TXN00099760,P028,S002,2023-12-10,0.29,Flash Sale
PRM0019975,TXN00099786,P028,S002,2024-01-05,0.08,Clearance
PRM0019976,TXN00099792,P028,S002,2024-01-11,0.1,Clearance
PRM0019977,TXN00099794,P028,S002,2024-01-13,0.17,Flash Sale
PRM0019978,TXN00099796,P028,S002,2024-01-15,0.36,Flash Sale
PRM0019979,TXN00099798,P028,S002,2024-01-17,0.18,Clearance
PRM0019980,TXN00099802,P028,S002,2024-01-21,0.23,Flash Sale
PRM0019981,TXN00099806,P028,S002,2024-01-25,0.18,Clearance
PRM0019982,TXN00099820,P028,S002,2024-02-08,0.11,Clearance
PRM0019983,TXN00099821,P028,S002,2024-02-09,0.19,Seasonal
PRM0019984,TXN00099823,P028,S002,2024-02-11,0.38,Flash Sale
PRM0019985,TXN00099824,P028,S002,2024-02-12,0.19,Flash Sale
PRM0019986,TXN00099830,P028,S002,2024-02-18,0.12,Flash Sale
PRM0019987,TXN00099833,P028,S002,2024-02-21,0.27,Clearance
PRM0019988,TXN00099836,P028,S002,2024-02-24,0.17,Festival
PRM0019989,TXN00099840,P028,S002,2024-02-28,0.19,Flash Sale
PRM0019990,TXN00099843,P028,S002,2024-03-02,0.31,Clearance
PRM0019991,TXN00099847,P028,S002,2024-03-06,0.18,Flash Sale
PRM0019992,TXN00099863,P028,S002,2024-03-22,0.33,Festival
PRM0019993,TXN00099873,P028,S002,2024-04-01,0.19,Flash Sale
PRM0019994,TXN00099888,P028,S002,2024-04-16,0.38,Festival
PRM0019995,TXN00099891,P028,S002,2024-04-19,0.06,Seasonal
PRM0019996,TXN00099896,P028,S002,2024-04-24,0.09,Festival
PRM0019997,TXN00099901,P028,S002,2024-04-29,0.17,Flash Sale
PRM0019998,TXN00099902,P028,S002,2024-04-30,0.23,Seasonal
PRM0019999,TXN00099903,P028,S002,2024-05-01,0.35,Flash Sale
PRM0020000,TXN00099904,P028,S002,2024-05-02,0.26,Flash Sale
PRM0020001,TXN00099906,P028,S002,2024-05-04,0.06,Flash Sale
PRM0020002,TXN00099920,P028,S002,2024-05-18,0.25,Clearance
PRM0020003,TXN00099923,P028,S002,2024-05-21,0.27,Clearance
PRM0020004,TXN00099928,P028,S002,2024-05-26,0.15,Clearance
PRM0020005,TXN00099931,P028,S002,2024-05-29,0.36,Clearance
PRM0020006,TXN00099932,P028,S002,2024-05-30,0.39,Flash Sale
PRM0020007,TXN00099943,P028,S002,2024-06-10,0.21,Seasonal
PRM0020008,TXN00099945,P028,S002,2024-06-12,0.33,Festival
PRM0020009,TXN00099946,P028,S002,2024-06-13,0.32,Seasonal
PRM0020010,TXN00099951,P028,S002,2024-06-18,0.35,Festival
PRM0020011,TXN00099952,P028,S002,2024-06-19,0.29,Festival
PRM0020012,TXN00099960,P028,S002,2024-06-27,0.13,Festival
PRM0020013,TXN00099964,P028,S002,2024-07-01,0.17,Seasonal
PRM0020014,TXN00099968,P028,S002,2024-07-05,0.26,Clearance
PRM0020015,TXN00099970,P028,S002,2024-07-07,0.18,Flash Sale
PRM0020016,TXN00099977,P028,S002,2024-07-14,0.32,Flash Sale
PRM0020017,TXN00099979,P028,S002,2024-07-16,0.07,Flash Sale
PRM0020018,TXN00099980,P028,S002,2024-07-17,0.19,Festival
PRM0020019,TXN00099986,P028,S002,2024-07-23,0.35,Flash Sale
PRM0020020,TXN00100003,P028,S002,2024-08-09,0.27,Festival
PRM0020021,TXN00100016,P028,S002,2024-08-22,0.2,Clearance
PRM0020022,TXN00100020,P028,S002,2024-08-26,0.25,Festival
PRM0020023,TXN00100021,P028,S002,2024-08-27,0.39,Clearance
PRM0020024,TXN00100022,P028,S002,2024-08-28,0.38,Seasonal
PRM0020025,TXN00100032,P028,S002,2024-09-07,0.34,Festival
PRM0020026,TXN00100033,P028,S002,2024-09-08,0.3,Clearance
PRM0020027,TXN00100038,P028,S002,2024-09-13,0.25,Seasonal
PRM0020028,TXN00100041,P028,S002,2024-09-16,0.11,Flash Sale
PRM0020029,TXN00100048,P028,S002,2024-09-23,0.39,Flash Sale
PRM0020030,TXN00100052,P028,S002,2024-09-27,0.37,Seasonal
PRM0020031,TXN00100053,P028,S002,2024-09-28,0.09,Flash Sale
PRM0020032,TXN00100056,P028,S002,2024-10-01,0.13,Clearance
PRM0020033,TXN00100057,P028,S002,2024-10-02,0.37,Festival
PRM0020034,TXN00100063,P028,S002,2024-10-08,0.06,Clearance
PRM0020035,TXN00100069,P028,S002,2024-10-14,0.1,Clearance
PRM0020036,TXN00100074,P028,S002,2024-10-19,0.07,Clearance
PRM0020037,TXN00100077,P028,S002,2024-10-22,0.21,Seasonal
PRM0020038,TXN00100079,P028,S002,2024-10-24,0.34,Seasonal
PRM0020039,TXN00100082,P028,S002,2024-10-27,0.05,Festival
PRM0020040,TXN00100083,P028,S002,2024-10-28,0.2,Clearance
PRM0020041,TXN00100084,P028,S002,2024-10-29,0.37,Festival
PRM0020042,TXN00100090,P028,S002,2024-11-04,0.19,Flash Sale
PRM0020043,TXN00100097,P028,S002,2024-11-11,0.29,Flash Sale
PRM0020044,TXN00100098,P028,S002,2024-11-12,0.09,Festival
PRM0020045,TXN00100110,P028,S002,2024-11-24,0.32,Festival
PRM0020046,TXN00100113,P028,S002,2024-11-27,0.14,Seasonal
PRM0020047,TXN00100114,P028,S002,2024-11-28,0.18,Clearance
PRM0020048,TXN00100126,P028,S002,2024-12-10,0.06,Flash Sale
PRM0020049,TXN00100132,P028,S002,2024-12-16,0.36,Clearance
PRM0020050,TXN00100141,P028,S002,2024-12-25,0.07,Festival
PRM0020051,TXN00100145,P028,S002,2024-12-29,0.08,Clearance
PRM0020052,TXN00100159,P028,S003,2023-01-12,0.15,Flash Sale
PRM0020053,TXN00100191,P028,S003,2023-02-13,0.16,Seasonal
PRM0020054,TXN00100193,P028,S003,2023-02-15,0.08,Festival
PRM0020055,TXN00100197,P028,S003,2023-02-19,0.15,Flash Sale
PRM0020056,TXN00100204,P028,S003,2023-02-26,0.36,Festival
PRM0020057,TXN00100207,P028,S003,2023-03-01,0.39,Festival
PRM0020058,TXN00100209,P028,S003,2023-03-03,0.34,Clearance
PRM0020059,TXN00100210,P028,S003,2023-03-04,0.29,Clearance
PRM0020060,TXN00100211,P028,S003,2023-03-05,0.15,Flash Sale
PRM0020061,TXN00100219,P028,S003,2023-03-13,0.23,Clearance
PRM0020062,TXN00100222,P028,S003,2023-03-16,0.06,Clearance
PRM0020063,TXN00100229,P028,S003,2023-03-23,0.17,Clearance
PRM0020064,TXN00100230,P028,S003,2023-03-24,0.27,Flash Sale
PRM0020065,TXN00100240,P028,S003,2023-04-03,0.2,Clearance
PRM0020066,TXN00100243,P028,S003,2023-04-06,0.4,Festival
PRM0020067,TXN00100244,P028,S003,2023-04-07,0.17,Clearance
PRM0020068,TXN00100245,P028,S003,2023-04-08,0.4,Seasonal
PRM0020069,TXN00100249,P028,S003,2023-04-12,0.11,Clearance
PRM0020070,TXN00100250,P028,S003,2023-04-13,0.07,Festival
PRM0020071,TXN00100253,P028,S003,2023-04-16,0.23,Festival
PRM0020072,TXN00100254,P028,S003,2023-04-17,0.25,Clearance
PRM0020073,TXN00100264,P028,S003,2023-04-27,0.39,Flash Sale
PRM0020074,TXN00100271,P028,S003,2023-05-04,0.06,Festival
PRM0020075,TXN00100274,P028,S003,2023-05-07,0.35,Flash Sale
PRM0020076,TXN00100276,P028,S003,2023-05-09,0.27,Clearance
PRM0020077,TXN00100277,P028,S003,2023-05-10,0.37,Flash Sale
PRM0020078,TXN00100292,P028,S003,2023-05-25,0.19,Festival
PRM0020079,TXN00100298,P028,S003,2023-05-31,0.4,Flash Sale
PRM0020080,TXN00100302,P028,S003,2023-06-04,0.24,Seasonal
PRM0020081,TXN00100308,P028,S003,2023-06-10,0.21,Festival
PRM0020082,TXN00100319,P028,S003,2023-06-21,0.11,Clearance
PRM0020083,TXN00100322,P028,S003,2023-06-24,0.26,Seasonal
PRM0020084,TXN00100323,P028,S003,2023-06-25,0.25,Festival
PRM0020085,TXN00100325,P028,S003,2023-06-27,0.1,Flash Sale
PRM0020086,TXN00100331,P028,S003,2023-07-03,0.34,Festival
PRM0020087,TXN00100347,P028,S003,2023-07-19,0.17,Seasonal
PRM0020088,TXN00100349,P028,S003,2023-07-21,0.39,Festival
PRM0020089,TXN00100360,P028,S003,2023-08-01,0.31,Festival
PRM0020090,TXN00100368,P028,S003,2023-08-09,0.1,Festival
PRM0020091,TXN00100375,P028,S003,2023-08-16,0.12,Festival
PRM0020092,TXN00100380,P028,S003,2023-08-21,0.07,Seasonal
PRM0020093,TXN00100385,P028,S003,2023-08-26,0.12,Flash Sale
PRM0020094,TXN00100387,P028,S003,2023-08-28,0.09,Festival
PRM0020095,TXN00100390,P028,S003,2023-08-31,0.14,Clearance
PRM0020096,TXN00100411,P028,S003,2023-09-21,0.31,Festival
PRM0020097,TXN00100416,P028,S003,2023-09-26,0.3,Clearance
PRM0020098,TXN00100420,P028,S003,2023-09-30,0.32,Seasonal
PRM0020099,TXN00100432,P028,S003,2023-10-12,0.39,Flash Sale
PRM0020100,TXN00100433,P028,S003,2023-10-13,0.14,Seasonal
PRM0020101,TXN00100436,P028,S003,2023-10-16,0.16,Festival
PRM0020102,TXN00100441,P028,S003,2023-10-21,0.28,Seasonal
PRM0020103,TXN00100454,P028,S003,2023-11-03,0.35,Festival
PRM0020104,TXN00100455,P028,S003,2023-11-04,0.33,Festival
PRM0020105,TXN00100459,P028,S003,2023-11-08,0.18,Clearance
PRM0020106,TXN00100466,P028,S003,2023-11-15,0.14,Flash Sale
PRM0020107,TXN00100474,P028,S003,2023-11-23,0.35,Clearance
PRM0020108,TXN00100477,P028,S003,2023-11-26,0.34,Flash Sale
PRM0020109,TXN00100481,P028,S003,2023-11-30,0.07,Festival
PRM0020110,TXN00100482,P028,S003,2023-12-01,0.12,Seasonal
PRM0020111,TXN00100489,P028,S003,2023-12-08,0.37,Flash Sale
PRM0020112,TXN00100492,P028,S003,2023-12-11,0.14,Festival
PRM0020113,TXN00100502,P028,S003,2023-12-21,0.09,Seasonal
PRM0020114,TXN00100517,P028,S003,2024-01-05,0.12,Flash Sale
PRM0020115,TXN00100520,P028,S003,2024-01-08,0.07,Clearance
PRM0020116,TXN00100521,P028,S003,2024-01-09,0.14,Seasonal
PRM0020117,TXN00100522,P028,S003,2024-01-10,0.14,Seasonal
PRM0020118,TXN00100524,P028,S003,2024-01-12,0.19,Clearance
PRM0020119,TXN00100527,P028,S003,2024-01-15,0.33,Festival
PRM0020120,TXN00100529,P028,S003,2024-01-17,0.3,Festival
PRM0020121,TXN00100531,P028,S003,2024-01-19,0.14,Flash Sale
